,symbol,name,time_stamp,time_high,time_low,open,close,high,low,market_cap,volume
1076,ETH,Ethereum,2023-01-24T23:59:59.999Z,2023-01-24T02:26:00.000Z,2023-01-24T23:23:00.000Z,1627.8482654122,1556.6042398404,1639.7238427381,1551.3898257646,190487679000.29,8180274690.57
1077,USDT,Tether USDt,2022-11-09T23:59:59.999Z,2022-11-09T00:02:00.000Z,2022-11-09T23:58:00.000Z,1.0000433682,0.9986002893,1.0000434125,0.9985261456,69765124874.09,143975136006.77
1078,BTC,Bitcoin,2023-07-08T23:59:59.999Z,2023-07-08T02:53:00.000Z,2023-07-08T19:25:00.000Z,30346.9216528359,30292.541172642,30374.436525062,30080.1596102402,588404379630.2,7509378699.36
1079,BTC,Bitcoin,2023-02-08T23:59:59.999Z,2023-02-08T01:17:00.000Z,2023-02-08T16:28:00.000Z,23263.4151260445,22939.3987006841,23367.9592874059,22731.098213301,442391167095.22,25371367757.61
1080,BTC,Bitcoin,2022-09-23T23:59:59.999Z,2022-09-23T04:56:00.000Z,2022-09-23T14:26:00.000Z,19412.3999254216,19297.6378400087,19464.6723483926,18617.5530098977,369718966324.75,38896078052.07
1081,BNB,BNB,2023-04-28T23:59:59.999Z,2023-04-28T00:00:00.000Z,2023-04-28T10:34:00.000Z,331.1992957507,324.5002314726,331.1992957507,319.5908501278,50577600741.44,1069178743.42
1082,BNB,BNB,2023-01-09T23:59:59.999Z,2023-01-09T17:23:00.000Z,2023-01-09T22:04:00.000Z,274.4424299253,272.7015387558,283.0254327954,271.8993943756,43622192228.1,783671054.35
1083,BNB,BNB,2022-10-25T23:59:59.999Z,2022-10-25T19:32:00.000Z,2022-10-25T10:04:00.000Z,273.9513544697,284.4325199823,289.6018186569,272.36652262,45503479950.61,940035658.97
1084,ETH,Ethereum,2023-04-05T23:59:59.999Z,2023-04-05T12:49:00.000Z,2023-04-05T00:16:00.000Z,1870.9651134386,1909.1140628977,1937.4975566589,1865.9418825207,229967634146.98,10319231688.65
1085,ETH,Ethereum,2022-10-16T23:59:59.999Z,2022-10-16T21:16:00.000Z,2022-10-16T00:00:00.000Z,1275.0055418168,1306.2966216886,1312.6345602128,1275.0055418168,159856564471.73,7491625206.46
1086,ETH,Ethereum,2022-09-25T23:59:59.999Z,2022-09-25T07:31:00.000Z,2022-09-25T22:07:00.000Z,1317.938519911,1294.2167741314,1333.3713799724,1275.627710053,158574740489.23,11802651633.05
1087,USDT,Tether USDt,2023-05-28T23:59:59.999Z,2023-05-28T11:17:00.000Z,2023-05-28T23:47:00.000Z,1.000552995,1.0001731854,1.0008247539,0.9998967293,83141485173.53,21242373191.53
1088,BTC,Bitcoin,2023-08-25T23:59:59.999Z,2023-08-25T14:17:00.000Z,2023-08-25T14:57:00.000Z,26163.6800536736,26047.6688510481,26248.1034276033,25786.8124616266,507090156466.72,12406045117.51
1089,BTC,Bitcoin,2023-07-18T23:59:59.999Z,2023-07-18T01:58:00.000Z,2023-07-18T16:49:00.000Z,30147.0708614209,29856.5632231206,30233.6553490189,29556.428372971,580205937049.99,13138897269.16
1090,BTC,Bitcoin,2023-04-22T23:59:59.999Z,2023-04-22T23:08:00.000Z,2023-04-22T01:18:00.000Z,27265.8950162583,27817.5009174373,27872.1431679039,27169.5711204099,538371205878.3,13125734602.38
1091,BNB,BNB,2023-02-22T23:59:59.999Z,2023-02-22T23:57:00.000Z,2023-02-22T16:17:00.000Z,311.4826369444,312.7811222438,312.8093867269,304.2212343965,49387101205.02,549179249.2
1092,ETH,Ethereum,2023-07-18T23:59:59.999Z,2023-07-18T02:07:00.000Z,2023-07-18T16:49:00.000Z,1911.6970195928,1897.5992249179,1916.4683316665,1878.7184501339,228092963187.17,5814708444.98
1093,ETH,Ethereum,2023-04-20T23:59:59.999Z,2023-04-20T14:14:00.000Z,2023-04-20T19:35:00.000Z,1936.4179077583,1943.0976697035,1979.573337236,1918.1327647101,234005095167.34,11324135406.44
1094,ETH,Ethereum,2023-03-09T23:59:59.999Z,2023-03-09T02:32:00.000Z,2023-03-09T21:01:00.000Z,1534.0316583587,1438.660722311,1544.1084319645,1423.264717932,176054474764.9,9457897583.37
1095,ETH,Ethereum,2022-09-04T23:59:59.999Z,2022-09-04T23:46:00.000Z,2022-09-04T08:04:00.000Z,1556.8959076585,1577.6416253492,1578.0093199283,1543.6988331511,192853381586.06,8884144997.97
1096,BTC,Bitcoin,2023-07-22T23:59:59.999Z,2023-07-22T00:54:00.000Z,2023-07-22T23:32:00.000Z,29908.6969886163,29771.8028277715,29991.6159564429,29664.1209453471,578655924186.63,7873300597.52
1097,BTC,Bitcoin,2023-05-21T23:59:59.999Z,2023-05-21T00:59:00.000Z,2023-05-21T21:25:00.000Z,27118.4232282803,26753.8256390547,27265.917991796,26706.9213535133,518489461930.79,8647416920.95
1098,BTC,Bitcoin,2023-03-05T23:59:59.999Z,2023-03-05T01:49:00.000Z,2023-03-05T02:41:00.000Z,22354.1435981558,22435.5141969735,22613.685230682,22307.1433134221,433216160786.45,13317001732.58
1099,BTC,Bitcoin,2022-10-26T23:59:59.999Z,2022-10-26T16:14:00.000Z,2022-10-26T00:15:00.000Z,20092.2371880952,20770.4412716294,20938.1338126875,20076.1177715753,398588922090.83,58895950537.09
1100,BTC,Bitcoin,2022-10-22T23:59:59.999Z,2022-10-22T15:05:00.000Z,2022-10-22T03:06:00.000Z,19172.380608581,19208.1902460043,19248.0676722118,19132.2431934133,368541303588.26,16104440957.47
1101,BTC,Bitcoin,2022-09-09T23:59:59.999Z,2022-09-09T23:19:00.000Z,2022-09-09T00:07:00.000Z,19328.1399294633,21381.1528552866,21439.4093171623,19310.9625754389,409363809141.16,48469528170.65
1102,BNB,BNB,2023-04-23T23:59:59.999Z,2023-04-23T00:07:00.000Z,2023-04-23T20:06:00.000Z,332.0133461453,330.6188435193,332.220709871,327.779526157,51531648822.64,639990071.79
1103,BNB,BNB,2023-01-05T23:59:59.999Z,2023-01-05T00:00:00.000Z,2023-01-05T14:49:00.000Z,259.0764764393,256.4228391992,259.0764764393,255.5965632061,41018392454.05,342934040.92
1104,ETH,Ethereum,2023-08-01T23:59:59.999Z,2023-08-01T23:58:00.000Z,2023-08-01T15:31:00.000Z,1856.1901659675,1871.7921704215,1873.029963847,1817.9207855497,224944195689.1,7634860635.76
1105,ETH,Ethereum,2022-11-28T23:59:59.999Z,2022-11-28T00:46:00.000Z,2022-11-28T16:22:00.000Z,1194.9603531827,1170.086159542,1198.7376190027,1156.0625538289,143187967151.1,7275411870.13
1106,USDT,Tether USDt,2023-06-14T23:59:59.999Z,2023-06-14T20:05:00.000Z,2023-06-14T18:11:00.000Z,0.9998154206,0.9998371189,1.0007225559,0.9989834174,83543698393.95,23021035088.73
1107,USDT,Tether USDt,2023-01-11T23:59:59.999Z,2023-01-11T09:13:00.000Z,2023-01-11T18:07:00.000Z,1.0000942699,1.0000186335,1.0001613385,0.9999668216,66273821586.34,25576360685.71
1108,BTC,Bitcoin,2023-05-29T23:59:59.999Z,2023-05-29T00:25:00.000Z,2023-05-29T17:07:00.000Z,28075.5921411669,27745.884443552,28432.0387169709,27563.8772111818,537924888418.9,15181308983.6
1109,BTC,Bitcoin,2023-04-05T23:59:59.999Z,2023-04-05T02:38:00.000Z,2023-04-05T16:17:00.000Z,28169.726952854,28177.9835569508,28739.2381106536,27843.7644954278,544910072721.85,17052315986.14
1110,BTC,Bitcoin,2023-03-29T23:59:59.999Z,2023-03-29T08:38:00.000Z,2023-03-29T00:49:00.000Z,27267.0321746002,28348.442342812,28619.5433888008,27259.6611804101,548025510532.62,20684945905.97
1111,BTC,Bitcoin,2022-12-30T23:59:59.999Z,2022-12-30T00:45:00.000Z,2022-12-30T14:52:00.000Z,16641.3298242645,16602.5851557701,16643.4274095726,16408.4751768261,319559502979.58,15929162909.56
1112,BTC,Bitcoin,2022-11-20T23:59:59.999Z,2022-11-20T01:05:00.000Z,2022-11-20T22:05:00.000Z,16712.9204583677,16291.8324676929,16746.7801572696,16248.6928292993,313012826679.9,21313378651.69
1113,BTC,Bitcoin,2022-09-06T23:59:59.999Z,2022-09-06T01:05:00.000Z,2022-09-06T20:13:00.000Z,19817.7240655724,18837.667712375,20155.2687168601,18800.1716550661,360616650169.4,43403978910.41
1114,BNB,BNB,2023-01-20T23:59:59.999Z,2023-01-20T23:20:00.000Z,2023-01-20T12:03:00.000Z,294.845510482,304.973165145,305.0209310553,287.2264452897,48156400534.22,669836013.58
1115,ETH,Ethereum,2023-08-23T23:59:59.999Z,2023-08-23T19:49:00.000Z,2023-08-23T01:14:00.000Z,1634.4016932865,1679.2744714845,1696.5939459757,1629.5811057659,201872827301.06,7191868447.94
1116,ETH,Ethereum,2023-06-28T23:59:59.999Z,2023-06-28T00:01:00.000Z,2023-06-28T19:31:00.000Z,1889.9065340307,1827.9711912824,1890.2089964527,1822.1028146005,219761761156.32,7135265015.9
1117,ETH,Ethereum,2023-03-17T23:59:59.999Z,2023-03-17T23:09:00.000Z,2023-03-17T00:40:00.000Z,1677.2967066577,1792.4851405695,1799.3440000133,1667.1318928085,219353336789.45,12467445116.7
1118,ETH,Ethereum,2022-11-02T23:59:59.999Z,2022-11-02T18:32:00.000Z,2022-11-02T21:28:00.000Z,1579.4978960053,1519.711823268,1613.4106738627,1507.2447410868,185973007218.42,23254218280.59
1119,USDT,Tether USDt,2023-05-16T23:59:59.999Z,2023-05-16T06:14:00.000Z,2023-05-16T20:24:00.000Z,1.000369371,1.0001163262,1.0007273869,0.9998162299,82832261956.19,19841483059.09
1120,BTC,Bitcoin,2022-12-28T23:59:59.999Z,2022-12-28T15:06:00.000Z,2022-12-28T21:43:00.000Z,16716.4002205682,16552.5717365145,16768.1703555248,16497.5570388408,318567071312.32,17005713920.05
1121,BNB,BNB,2023-02-15T23:59:59.999Z,2023-02-15T23:53:00.000Z,2023-02-15T00:49:00.000Z,296.1449391924,317.169210302,317.3873351831,294.383259291,50080477853.14,667519216.19
1122,ETH,Ethereum,2023-06-15T23:59:59.999Z,2023-06-15T21:04:00.000Z,2023-06-15T09:32:00.000Z,1650.4982107179,1665.5198178778,1676.4065594574,1624.1383321295,200224535661.62,7328564879.7
1123,ETH,Ethereum,2023-06-06T23:59:59.999Z,2023-06-06T19:55:00.000Z,2023-06-06T12:15:00.000Z,1810.5814536374,1884.4948378065,1896.222644097,1801.4052467264,226580142941.11,8704411776.11
1124,ETH,Ethereum,2023-05-31T23:59:59.999Z,2023-05-31T01:27:00.000Z,2023-05-31T14:20:00.000Z,1901.0982597761,1874.1304352123,1907.0353943202,1852.0947539702,225361512775.62,5984512547.89
1125,ETH,Ethereum,2022-11-19T23:59:59.999Z,2022-11-19T22:32:00.000Z,2022-11-19T05:23:00.000Z,1212.2155146533,1218.4268090143,1227.8372738296,1200.475588407,149103599322.5,5978745775.92
1126,USDT,Tether USDt,2023-08-25T23:59:59.999Z,2023-08-25T06:46:00.000Z,2023-08-25T18:49:00.000Z,0.999483844,0.999494492,1.0001595833,0.9992756841,82807252662.67,19999153581.65
1127,USDT,Tether USDt,2023-06-15T23:59:59.999Z,2023-06-15T07:09:00.000Z,2023-06-15T09:07:00.000Z,0.9998118612,0.9991828177,1.0001169633,0.9957605929,83492401174.36,26724033219.76
1128,USDT,Tether USDt,2023-05-29T23:59:59.999Z,2023-05-29T00:59:00.000Z,2023-05-29T19:43:00.000Z,1.0003533708,1.0002440194,1.0006300311,0.9997942018,83147373394.78,22313821214.51
1129,USDT,Tether USDt,2022-12-22T23:59:59.999Z,2022-12-22T08:17:00.000Z,2022-12-22T17:51:00.000Z,1.0000792592,1.0000108054,1.0001222403,0.9999716156,66248412922.16,20067291687.74
1130,BTC,Bitcoin,2023-07-30T23:59:59.999Z,2023-07-30T15:04:00.000Z,2023-07-30T20:03:00.000Z,29357.0936433926,29275.307946897,29443.169489786,29059.5026285708,569216997017.29,8678454526.64
1131,BTC,Bitcoin,2023-03-15T23:59:59.999Z,2023-03-15T13:23:00.000Z,2023-03-15T17:05:00.000Z,24770.925668703,24375.9613578312,25240.6158183485,23964.909846877,470908667056.64,43655701450.2
1132,BTC,Bitcoin,2023-02-19T23:59:59.999Z,2023-02-19T16:16:00.000Z,2023-02-19T23:59:00.000Z,24640.0272214209,24327.6416722827,25093.0551495442,24327.6416722827,469431477134.26,25555105669.92
1133,BTC,Bitcoin,2023-01-28T23:59:59.999Z,2023-01-28T00:46:00.000Z,2023-01-28T13:22:00.000Z,23079.9643325667,23031.0897756201,23165.8958842871,22908.846464031,443936922524.46,14712928379.05
1134,BNB,BNB,2023-09-01T23:59:59.999Z,2023-09-01T00:49:00.000Z,2023-09-01T17:43:00.000Z,216.5984771091,213.6305479963,217.965741771,211.5917153283,32867117169.89,438229562.21
1135,BNB,BNB,2023-08-18T23:59:59.999Z,2023-08-18T00:10:00.000Z,2023-08-18T03:22:00.000Z,218.5657298052,216.112548643,220.1370055609,214.0222491255,33249357708.94,567051050.26
1136,ETH,Ethereum,2023-05-07T23:59:59.999Z,2023-05-07T14:54:00.000Z,2023-05-07T23:59:00.000Z,1899.9176430515,1873.0764708369,1933.998353135,1873.0764708369,225414591269.9,6883942236.42
1137,ETH,Ethereum,2023-04-14T23:59:59.999Z,2023-04-14T01:51:00.000Z,2023-04-14T00:11:00.000Z,2013.9306402022,2101.6355001253,2126.316660772,2011.5032550558,252646950002.52,16298099411.44
1138,ETH,Ethereum,2023-01-31T23:59:59.999Z,2023-01-31T16:42:00.000Z,2023-01-31T00:40:00.000Z,1567.4199062376,1586.5353739335,1598.5175525317,1563.8043406703,194150467599.55,6585191018.9
1139,ETH,Ethereum,2022-09-20T23:59:59.999Z,2022-09-20T00:11:00.000Z,2022-09-20T22:17:00.000Z,1377.6189623634,1324.3882409563,1381.9656397056,1319.2014021064,162176944252.62,14722317220.02
1140,ETH,Ethereum,2022-09-06T23:59:59.999Z,2022-09-06T12:29:00.000Z,2022-09-06T23:59:00.000Z,1617.2402348751,1561.7485695818,1680.5953058286,1561.7485695818,190949580969.12,22946059124.89
1141,USDT,Tether USDt,2022-12-20T23:59:59.999Z,2022-12-20T06:05:00.000Z,2022-12-20T17:40:00.000Z,1.0000722803,1.0001110378,1.0001992577,1.0000522384,66216896859.71,26224288350.04
1142,USDT,Tether USDt,2022-10-30T23:59:59.999Z,2022-10-30T06:10:00.000Z,2022-10-30T07:45:00.000Z,1.000225509,1.0001790148,1.0003456665,1.0001696269,69115463004.3,52873524542.2
1143,BNB,BNB,2023-08-06T23:59:59.999Z,2023-08-06T09:06:00.000Z,2023-08-06T23:55:00.000Z,242.9603036639,242.7985949794,245.1790230293,242.6147311919,37355531392.33,417704184.9
1144,BNB,BNB,2023-06-21T23:59:59.999Z,2023-06-21T02:44:00.000Z,2023-06-21T13:07:00.000Z,247.6829313813,249.2863399204,253.5419384537,245.5482506005,38851972309.51,717670518.57
1145,BNB,BNB,2023-06-10T23:59:59.999Z,2023-06-10T00:04:00.000Z,2023-06-10T06:40:00.000Z,260.6986566377,239.0890806456,260.7161071038,233.1691842132,37263159612.28,1068424942.37
1146,BNB,BNB,2023-03-02T23:59:59.999Z,2023-03-02T00:24:00.000Z,2023-03-02T14:48:00.000Z,302.916103228,299.946174294,303.5541610955,296.5191774081,47359929586.77,370516889.22
1147,BNB,BNB,2023-01-26T23:59:59.999Z,2023-01-26T01:08:00.000Z,2023-01-26T16:13:00.000Z,307.0964076281,304.8665357219,309.2630907986,302.3926813105,48139219171.43,540954387.63
1148,BNB,BNB,2022-12-07T23:59:59.999Z,2022-12-07T00:42:00.000Z,2022-12-07T08:06:00.000Z,290.3846000736,284.284438259,290.4856768771,282.0208143099,45476734071.7,759320493.67
1149,BNB,BNB,2022-10-07T23:59:59.999Z,2022-10-07T00:01:00.000Z,2022-10-07T12:53:00.000Z,286.771931529,283.1826745648,286.9586187848,280.1914745185,45687917102.43,952606066.09
1150,ETH,Ethereum,2023-08-03T23:59:59.999Z,2023-08-03T17:16:00.000Z,2023-08-03T08:27:00.000Z,1838.8979284303,1835.1365255355,1856.4076362792,1825.3478052252,220530132874.86,4710581073.79
1151,ETH,Ethereum,2023-02-05T23:59:59.999Z,2023-02-05T09:18:00.000Z,2023-02-05T21:16:00.000Z,1667.1664690626,1631.645879411,1671.7702741718,1616.3918224555,199670814561.88,6926696530.54
1152,USDT,Tether USDt,2023-03-12T23:59:59.999Z,2023-03-12T19:54:00.000Z,2023-03-12T23:50:00.000Z,1.00769,1.0071485791,1.0162923972,1.0059388132,72632240658.18,48442153749.57
1153,USDT,Tether USDt,2022-09-16T23:59:59.999Z,2022-09-16T11:36:00.000Z,2022-09-16T18:50:00.000Z,1.0000023126,0.9999810566,1.0000947084,0.9998908263,67922151759.86,46290851146.64
1154,BTC,Bitcoin,2023-06-21T23:59:59.999Z,2023-06-21T16:36:00.000Z,2023-06-21T00:04:00.000Z,28311.3109603566,30027.296453501,30737.3292235892,28283.4107788348,582785323709.11,33346760979.13
1155,BTC,Bitcoin,2023-02-25T23:59:59.999Z,2023-02-25T00:31:00.000Z,2023-02-25T20:50:00.000Z,23200.1258534291,23175.3756358425,23210.2110723344,22861.5586648141,447323985682.72,16100721565.07
1156,BNB,BNB,2023-04-17T23:59:59.999Z,2023-04-17T02:44:00.000Z,2023-04-17T15:47:00.000Z,348.1757531924,339.9941037454,350.0722982746,338.2606243372,52993350053.7,856381072.01
1157,BNB,BNB,2023-03-05T23:59:59.999Z,2023-03-05T02:13:00.000Z,2023-03-05T23:26:00.000Z,289.5206378607,288.6996951592,292.4590673686,287.875923046,45583995083.99,287599378.3
1158,BNB,BNB,2022-10-09T23:59:59.999Z,2022-10-09T15:59:00.000Z,2022-10-09T04:26:00.000Z,276.4495473725,278.2380547842,279.2800254672,275.4630302463,44890165689.9,570350813.94
1159,ETH,Ethereum,2023-08-22T23:59:59.999Z,2023-08-22T00:48:00.000Z,2023-08-22T21:28:00.000Z,1667.2792452006,1633.8926267598,1668.6386979784,1596.3840731615,196411977220.27,7244623132.64
1160,ETH,Ethereum,2023-02-19T23:59:59.999Z,2023-02-19T16:16:00.000Z,2023-02-19T20:20:00.000Z,1691.6801896848,1681.4361293747,1718.9475718772,1673.9065595127,205763839949.88,6959144003.26
1161,ETH,Ethereum,2022-09-22T23:59:59.999Z,2022-09-22T23:13:00.000Z,2022-09-22T00:56:00.000Z,1251.567391049,1327.6801279905,1336.1578753622,1240.9682383839,162617761175.93,18461527258.54
1162,USDT,Tether USDt,2023-06-02T23:59:59.999Z,2023-06-02T12:33:00.000Z,2023-06-02T04:42:00.000Z,1.0003669494,1.000383302,1.0006255284,0.999749401,83281600360.24,20867435500.21
1163,USDT,Tether USDt,2023-03-27T23:59:59.999Z,2023-03-27T00:48:00.000Z,2023-03-27T20:21:00.000Z,1.0007235389,1.0002330632,1.0010647452,0.9997340321,79198869532.84,29216004744.14
1164,USDT,Tether USDt,2023-02-13T23:59:59.999Z,2023-02-13T10:55:00.000Z,2023-02-13T00:02:00.000Z,1.0002126607,1.0009326993,1.0024961408,1.0001674494,68475449527.07,41054083636.57
1165,USDT,Tether USDt,2022-09-26T23:59:59.999Z,2022-09-26T08:37:00.000Z,2022-09-26T11:57:00.000Z,1.0000466899,0.9999897171,1.0001566191,0.999949825,67955303187.66,57810071894.55
1166,BTC,Bitcoin,2022-10-11T23:59:59.999Z,2022-10-11T12:37:00.000Z,2022-10-11T14:07:00.000Z,19138.9998774831,19051.4182694773,19241.9602356953,18925.6032218176,365340817941.08,28711532910.3
1167,BTC,Bitcoin,2022-09-03T23:59:59.999Z,2022-09-03T00:46:00.000Z,2022-09-03T19:19:00.000Z,19969.7183469169,19832.0877293385,20037.0106485969,19698.355192333,379595440556.6,23613051457.08
1168,BNB,BNB,2023-07-18T23:59:59.999Z,2023-07-18T02:08:00.000Z,2023-07-18T17:07:00.000Z,244.3345755376,240.2649336384,246.5308562662,238.7042272648,37444894293.48,751858394.14
1169,BNB,BNB,2022-10-20T23:59:59.999Z,2022-10-20T14:25:00.000Z,2022-10-20T20:34:00.000Z,271.9537271852,269.2712573947,273.2851683574,267.8604805696,43352990986.74,539795617.33
1170,BNB,BNB,2022-09-11T23:59:59.999Z,2022-09-11T00:32:00.000Z,2022-09-11T22:02:00.000Z,296.919728874,295.16187984,297.8752004037,291.3034914382,47620609271.56,700835024.76
1171,ETH,Ethereum,2023-01-19T23:59:59.999Z,2023-01-19T20:30:00.000Z,2023-01-19T00:01:00.000Z,1515.2496088731,1552.5565530841,1557.9703898562,1514.3800514925,189992347922.69,6432638855.77
1172,USDT,Tether USDt,2023-08-11T23:59:59.999Z,2023-08-11T14:14:00.000Z,2023-08-11T06:16:00.000Z,0.9989397711,0.9989691402,0.9995911571,0.9983561618,83447316575.81,16439483171.45
1173,USDT,Tether USDt,2023-03-19T23:59:59.999Z,2023-03-19T21:23:00.000Z,2023-03-19T19:47:00.000Z,1.0023688342,1.0030073377,1.0034241112,1.001169033,76450055219.48,44405090364.52
1174,USDT,Tether USDt,2023-03-11T23:59:59.999Z,2023-03-11T04:15:00.000Z,2023-03-11T00:04:00.000Z,1.0030247854,1.00769,1.0296284355,1.0027961384,72628751184.14,65038416671.1
1175,USDT,Tether USDt,2022-12-29T23:59:59.999Z,2022-12-29T15:09:00.000Z,2022-12-29T06:13:00.000Z,0.9996791582,0.9997350703,0.9998384028,0.9995986556,66237616405.59,18567214595.53
1176,USDT,Tether USDt,2022-10-01T23:59:59.999Z,2022-10-01T13:46:00.000Z,2022-10-01T05:56:00.000Z,1.0000616343,1.0000430666,1.0001074303,0.9999558927,67952350803.34,27312920842.68
1177,BTC,Bitcoin,2023-05-11T23:59:59.999Z,2023-05-11T00:12:00.000Z,2023-05-11T17:49:00.000Z,27621.0868718167,27000.7882707338,27621.9419861764,26781.8270021461,523022981321.22,16724343943.18
1178,BTC,Bitcoin,2023-04-27T23:59:59.999Z,2023-04-27T18:46:00.000Z,2023-04-27T00:02:00.000Z,28428.4642786789,29473.7861836728,29871.5463516429,28402.8873866517,570550222405.71,27153445027.31
1179,BTC,Bitcoin,2022-11-16T23:59:59.999Z,2022-11-16T03:44:00.000Z,2022-11-16T16:04:00.000Z,16884.3411879443,16669.4401447741,16960.2951783623,16430.1112817802,320208159886.93,33925512988.62
1180,BNB,BNB,2023-08-26T23:59:59.999Z,2023-08-26T00:28:00.000Z,2023-08-26T23:46:00.000Z,218.3317976761,216.3642380953,218.7864333538,216.2140406404,33287858207.8,273738258.4
1181,BNB,BNB,2023-07-08T23:59:59.999Z,2023-07-08T08:40:00.000Z,2023-07-08T19:34:00.000Z,235.6102578439,236.2873817581,237.4119143161,234.6371446645,36825384935.98,319300745.94
1182,USDT,Tether USDt,2023-08-06T23:59:59.999Z,2023-08-06T00:13:00.000Z,2023-08-06T23:52:00.000Z,0.9990179799,0.9983817241,0.9992721961,0.9981960262,83766798747.7,14800094197.88
1183,USDT,Tether USDt,2023-06-16T23:59:59.999Z,2023-06-16T21:49:00.000Z,2023-06-16T16:13:00.000Z,0.9991419451,0.9993299392,0.9996290701,0.9984317893,83506842873.42,22643402806.81
1184,USDT,Tether USDt,2023-06-10T23:59:59.999Z,2023-06-10T05:21:00.000Z,2023-06-10T02:47:00.000Z,1.0000120505,1.00043936,1.0011114116,0.9997213024,83393136821.67,39594900161.51
1185,USDT,Tether USDt,2023-04-11T23:59:59.999Z,2023-04-11T14:21:00.000Z,2023-04-11T13:57:00.000Z,1.0004933282,1.001030481,1.0011268213,0.9999523425,80519001546.28,30207674345.38
1186,BTC,Bitcoin,2023-05-25T23:59:59.999Z,2023-05-25T19:12:00.000Z,2023-05-25T01:28:00.000Z,26329.4615125873,26476.2075319731,26591.5191830944,25890.5944753459,513207340509.25,13851122696.86
1187,BTC,Bitcoin,2023-01-22T23:59:59.999Z,2023-01-22T15:19:00.000Z,2023-01-22T21:22:00.000Z,22777.9866614216,22720.4156286391,23056.7296500712,22387.9004628596,437814457018.41,24746386230.08
1188,BTC,Bitcoin,2022-12-07T23:59:59.999Z,2022-12-07T00:43:00.000Z,2022-12-07T08:06:00.000Z,17089.5062701866,16848.1276289005,17109.3774938957,16750.5581344286,323943465219.08,19675404388.75
1189,BTC,Bitcoin,2022-11-18T23:59:59.999Z,2022-11-18T01:04:00.000Z,2022-11-18T18:25:00.000Z,16687.9115750712,16697.7776677865,16947.0584011119,16564.6116800308,320781106962.52,26862218608.57
1190,BNB,BNB,2023-06-02T23:59:59.999Z,2023-06-02T05:45:00.000Z,2023-06-02T00:40:00.000Z,304.9506932484,307.4237827044,308.3961409048,303.7401338524,47913896428.79,382256220.03
1191,BNB,BNB,2022-12-16T23:59:59.999Z,2022-12-16T07:56:00.000Z,2022-12-16T23:35:00.000Z,258.2687714345,231.2324355864,264.2475848456,227.345236754,36989640967.8,1264053277.27
1192,BNB,BNB,2022-11-17T23:59:59.999Z,2022-11-17T01:17:00.000Z,2022-11-17T09:53:00.000Z,272.0883076925,267.9113093725,273.2224580914,264.3985130316,42858741189.08,854777254.71
1193,BNB,BNB,2022-10-14T23:59:59.999Z,2022-10-14T01:57:00.000Z,2022-10-14T22:13:00.000Z,271.8459266131,269.5671787526,276.5288721201,268.3430097343,43491230299.71,809144929.57
1194,ETH,Ethereum,2023-08-28T23:59:59.999Z,2023-08-28T12:36:00.000Z,2023-08-28T09:19:00.000Z,1657.4398405634,1652.4574355437,1659.3287138637,1627.4468086633,198654748012.57,4855588533.82
1195,ETH,Ethereum,2023-05-06T23:59:59.999Z,2023-05-06T00:37:00.000Z,2023-05-06T15:02:00.000Z,1995.4791811819,1900.2217837952,2017.55948262,1870.6055862279,228705408822.97,9623243036.5
1196,ETH,Ethereum,2023-05-01T23:59:59.999Z,2023-05-01T01:05:00.000Z,2023-05-01T21:00:00.000Z,1868.8910607926,1831.9547997998,1886.2064498216,1809.1932146219,220556145427.76,8625783200.5
1197,BTC,Bitcoin,2023-07-23T23:59:59.999Z,2023-07-23T19:08:00.000Z,2023-07-23T00:51:00.000Z,29790.1116464042,30084.5392407563,30330.6403920111,29741.5273145473,584762966697.84,9220145049.89
1198,BTC,Bitcoin,2023-06-20T23:59:59.999Z,2023-06-20T23:55:00.000Z,2023-06-20T14:30:00.000Z,26841.6635300996,28327.4882643282,28388.9684174993,26668.7916991755,549771733917.47,22211859146.73
1199,BTC,Bitcoin,2023-03-24T23:59:59.999Z,2023-03-24T00:25:00.000Z,2023-03-24T21:36:00.000Z,28324.1116952049,27493.2851436235,28388.4377455639,27039.2654315026,531370969956.36,25980310960.02
1200,BTC,Bitcoin,2022-09-26T23:59:59.999Z,2022-09-26T09:05:00.000Z,2022-09-26T07:01:00.000Z,18803.9006328979,19222.6721841704,19274.8734982574,18721.2858513532,368335944295.86,44148798320.6
1201,BNB,BNB,2023-08-11T23:59:59.999Z,2023-08-11T01:34:00.000Z,2023-08-11T16:14:00.000Z,241.2607256209,239.7068963883,241.9139173252,238.3598000052,36879667898.93,386856576.31
1202,BNB,BNB,2023-05-31T23:59:59.999Z,2023-05-31T01:46:00.000Z,2023-05-31T16:10:00.000Z,311.6957165329,306.8667045792,311.8466391518,305.376390963,47827181093.41,474410244.69
1203,BNB,BNB,2023-05-16T23:59:59.999Z,2023-05-16T00:26:00.000Z,2023-05-16T14:14:00.000Z,313.542893408,311.38004104,314.0379390043,309.692738604,48531494991.82,402988974.08
1204,BNB,BNB,2023-03-01T23:59:59.999Z,2023-03-01T04:58:00.000Z,2023-03-01T19:58:00.000Z,301.510338392,302.9074796456,306.1851353787,301.098013309,47827580737.57,377974810.21
1205,BNB,BNB,2022-10-29T23:59:59.999Z,2022-10-29T17:53:00.000Z,2022-10-29T02:07:00.000Z,298.0037869916,304.2179688377,307.914993115,295.9452415207,48668443564.22,1397370727.45
